사업유형,사업번호,사업년도,사업명,홈페이지모집시작일자,홈페이지모집종료일자,홈페이지공고시작일,홈페이지공고종료일,홈페이지담당자명,홈페이지모집인원수,삭제여부
공익활동형,2021-49204,2021,경로당생활안전서비스활동(추경),2021-08-16 00:00:00,2021-08-31 00:00:00,2021-08-16 00:00:00,2021-08-31 00:00:00,박종현,10,N
공익활동형,2021-48894,2021,(추경)공공시설봉사사업(참누리 추경사업단),2021-08-17 00:00:00,2021-08-20 00:00:00,2021-08-10 00:00:00,2021-08-20 00:00:00,박종현,20,Y
공익활동형,2021-02496,2021,아동청소년보호봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,150,N
공익활동형,2021-01311,2021,장애인봉사사업 (참사랑사업단),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,118,N
공익활동형,2021-01432,2021,노노케어(동행),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,120,N
공익활동형,2021-01163,2021,경로당생활안전서비스활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,560,N
공익활동형,2021-02035,2021,실버폴리스봉사단,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,365,N
공익활동형,2021-02210,2021,찾아가는 영화여행활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,16,N
공익활동형,2021-01321,2021,지역아동센터봉사사업(참교육사업단),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,123,N
공익활동형,2021-01870,2021,푸른진주지킴이봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,625,N
공익활동형,2021-02697,2021,골목환경지킴이봉사활동(골목대장),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,120,N
공익활동형,2021-02174,2021,노노케어활동(금빛),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,100,N
공익활동형,2021-02804,2021,실버방범대,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,130,N
공익활동형,2021-03697,2021,도서관 도우미,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,30,N
공익활동형,2021-01419,2021,노노케어(만남),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,120,N
공익활동형,2021-03066,2021,주정차계도,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,140,N
공익활동형,2021-01320,2021,학교도우미봉사사업(참좋은사업단),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,180,N
공익활동형,2021-03091,2021,실내공기질관리,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,20,N
공익활동형,2021-01595,2021,몰래카메라감시봉사활동(몰카아웃),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,50,N
공익활동형,2021-03517,2021,등산로안전지킴이봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,140,N
공익활동형,2021-02941,2021,버스승강장관리,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,140,N
공익활동형,2021-01377,2021,공공복지시설도우미봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,170,N
공익활동형,2021-01194,2021,노노케어(만남),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,120,Y
공익활동형,2021-01983,2021,깨끗한남강지킴이봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,290,N
공익활동형,2021-01503,2021,학교급식도우미봉사활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,180,N
공익활동형,2021-02101,2021,노노케어활동(은빛),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,100,N
공익활동형,2021-01438,2021,공공시설봉사사업(참누리사업단),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,75,N
공익활동형,2021-02205,2021,건강지킴이서비스활동,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,54,N
공익활동형,2021-02870,2021,학교급식도우미(서부),2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,140,N
공익활동형,2021-02377,2021,시설환경관리,2020-12-04 00:00:00,2020-12-24 00:00:00,2020-12-04 00:00:00,2020-12-24 00:00:00,차경옥,145,N
사회서비스형,2021-09394,2021,꿈나무키우기사업,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,전명승,104,N
사회서비스형,2021-09396,2021,지역아동센터연계지원사업(지아연사업),2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,손윤희,20,N
사회서비스형,2021-48238,2021,꿈나무키우기사업2,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,서혜영,13,N
사회서비스형,2021-09393,2021,시니어소방안전지킴이사업,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,서혜영,4,N
시장형,2021-14007,2021,바람꽃실버카페사업,2021-01-12 00:00:00,2021-01-29 00:00:00,2021-01-12 00:00:00,2021-01-29 00:00:00,송태하,10,N
사회서비스형,2021-48235,2021,웅상지역아동센터연계지원사업2 (웅상지아연사업2),2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,민지유,7,N
시장형,2021-06341,2021,웅상행복일터사업단,2020-12-07 00:00:00,2020-12-28 00:00:00,2020-11-25 00:00:00,2020-12-28 00:00:00,박경희,40,N
공익활동형,2021-01787,2021,무료급식 도우미,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,10,N
공익활동형,2021-01190,2021,공공시설관리지원,2020-11-16 00:00:00,2020-12-18 00:00:00,2020-11-16 00:00:00,2020-12-18 00:00:00,김영미,160,N
공익활동형,2021-01797,2021,푸른 행복 나르미,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,10,N
공익활동형,2021-05407,2021,복지시설지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,45,N
공익활동형,2021-05445,2021,아름다운 학교만들기,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,130,N
공익활동형,2021-05456,2021,청춘은 꽃길따라,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,60,N
공익활동형,2021-05720,2021,시설관리도우미,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,180,N
공익활동형,2021-05714,2021,MOM편한 놀이터,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,60,N
공익활동형,2021-05742,2021,늘푸른마을지킴이,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,180,N
공익활동형,2021-01452,2021,안녕하세요,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,140,N
공익활동형,2021-01832,2021,동네한바퀴,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,160,N
공익활동형,2021-05374,2021,우리동네명소지킴이사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,60,N
공익활동형,2021-01780,2021,깨끗한 경로당,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,160,N
공익활동형,2021-04826,2021,스쿨존안전지킴이사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김영미,205,N
사회서비스형,2021-47971,2021,아동시설지원,2021-08-16 00:00:00,2021-08-23 00:00:00,2021-08-16 00:00:00,2021-08-23 00:00:00,박은숙,16,N
공익활동형,2021-47987,2021,공기푸르미,2021-08-16 00:00:00,2021-08-23 00:00:00,2021-08-16 00:00:00,2021-08-23 00:00:00,박은숙,24,N
시장형,2021-05506,2021,카페온 1호점,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김성태,8,N
시장형,2021-05533,2021,카페온 2호점,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김성태,16,N
시장형,2021-05481,2021,실버손모아,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김성태,29,N
시장형,2021-05758,2021,사천愛,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,홍상용,30,N
사회서비스형,2021-09303,2021,시니어안전모니터링,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,홍상용,6,N
사회서비스형,2021-09300,2021,보육시설지원,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,홍상용,78,N
사회서비스형,2021-09306,2021,아이숨맑은숨,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,김푸름,10,N
사회서비스형,2021-40644,2021,소방안전지킴이,2021-05-21 00:00:00,2021-05-28 00:00:00,2021-05-21 00:00:00,2021-05-28 00:00:00,홍상용,14,N
사회서비스형,2021-09296,2021,보육시설지원,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,홍상용,78,Y
사회서비스형,2021-09302,2021,시니어복지나눔,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,홍상용,6,N
공익활동형,2021-01846,2021,노인대학복지도우미 사업,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,50,N
공익활동형,2021-01985,2021,노인보호구역교통지원사업,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,8,N
공익활동형,2021-02022,2021,학교급식(초·중·고)도우미사업,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,30,N
공익활동형,2021-05105,2021,노노케어,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,200,Y
공익활동형,2021-05187,2021,노노케어,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,200,N
공익활동형,2021-02000,2021,스쿨존교통지원사업,2020-11-30 00:00:00,2020-12-11 00:00:00,2020-11-30 00:00:00,2020-12-11 00:00:00,김세영,23,N
공익활동형,2021-48746,2021,노인대학복지도우미-2,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,김세영,14,N
공익활동형,2021-48747,2021,"학교급식(초,중,고) 도우미-2",2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,김세영,2,N
시장형,2021-08792,2021,택배분류도우미,2020-12-21 00:00:00,2021-01-11 00:00:00,2020-12-21 00:00:00,2021-01-11 00:00:00,김하진,10,N
사회서비스형,2021-09270,2021, 사회복지시설 지원,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,12,N
사회서비스형,2021-48768,2021,보육시설(어린이집) 도우미 지원2,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,정희연,2,N
사회서비스형,2021-48758,2021,온종일 돌봄시설 지원2,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,정희연,10,N
사회서비스형,2021-48760,2021,사회복지시설 지원2,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,정희연,4,N
사회서비스형,2021-09250,2021,시니어안전모니터링,2020-12-28 00:00:00,2021-11-30 00:00:00,2020-12-28 00:00:00,2021-11-30 00:00:00,정희연,10,Y
사회서비스형,2021-09244,2021,보육시설(어린이집) 도우미 지원,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,24,N
사회서비스형,2021-09273,2021, 온종일 돌봄시설 지원,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,16,N
사회서비스형,2021-09247,2021,사회복지시설지원,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,12,Y
사회서비스형,2021-09251,2021, 온종일 돌봄시설 지원,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,16,Y
사회서비스형,2021-09274,2021,시니어안전모니터링,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,10,N
사회서비스형,2021-09248,2021,시니어 소방안전 지킴이,2020-12-28 00:00:00,2021-01-08 00:00:00,2020-12-28 00:00:00,2021-01-08 00:00:00,정희연,8,N
공익활동형,2021-06454,2021,신바람건강지킴이,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,임현백,39,N
공익활동형,2021-49080,2021,하동문화유산돌보미,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,조양미,20,N
공익활동형,2021-49077,2021,우리동네한바퀴,2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,조양미,28,N
공익활동형,2021-06450,2021,노인여가시설지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,임현백,330,N
공익활동형,2021-06456,2021,해안도로환경정화사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,임현백,60,N
공익활동형,2021-06458,2021,스마일 실버도우미,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,임현백,41,N
사회서비스형,2021-11663,2021,시니어 소방안전지킴이 사업,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,6,N
사회서비스형,2021-11610,2021,장애인 지원,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,12,N
사회서비스형,2021-11676,2021,시니어 안전 모니터링,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,13,N
사회서비스형,2021-10558,2021,보육시설지원사업,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,33,N
사회서비스형,2021-10560,2021,온종일 돌봄지원 사업,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,10,N
사회서비스형,2021-10556,2021,온종일 돌봄지원,2020-12-28 00:00:00,2021-01-15 00:00:00,2020-12-28 00:00:00,2021-01-15 00:00:00,조정옥,10,Y
공익활동형,2021-00069,2021,공공시설지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,120,N
공익활동형,2021-00059,2021,지역환경개선사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,260,N
공익활동형,2021-00659,2021,복지시설지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,38,N
공익활동형,2021-01457,2021,지역사회환경개선사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,201,N
공익활동형,2021-00107,2021,노노케어사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,195,N
공익활동형,2021-01494,2021,경로당중식도우미사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,102,N
공익활동형,2021-01573,2021,공익시설관리사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,48,N
공익활동형,2021-00589,2021,보육시설지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,30,N
공익활동형,2021-00674,2021,스쿨존지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,40,N
공익활동형,2021-01515,2021,복지시설도우미사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,20,N
공익활동형,2021-00579,2021,문화재지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,27,N
공익활동형,2021-00572,2021,급식지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,40,N
공익활동형,2021-01534,2021,공공시설관리지원사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,30,N
공익활동형,2021-01553,2021,체육건강강사파견사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,49,N
공익활동형,2021-07418,2021,노노케어,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,50,N
공익활동형,2021-07834,2021,노노케어(군비)사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,20,N
공익활동형,2021-07377,2021,공공시설봉사사업,2020-11-23 00:00:00,2020-12-18 00:00:00,2020-11-23 00:00:00,2020-12-18 00:00:00,김가은,50,N
사회서비스형,2021-10248,2021,노인관련시설지원,2021-01-04 00:00:00,2021-01-15 00:00:00,2021-01-04 00:00:00,2021-01-15 00:00:00,김정숙,25,N
사회서비스형,2021-10250,2021,노인맞춤돌봄서비스 지원,2021-01-04 00:00:00,2021-01-15 00:00:00,2021-01-04 00:00:00,2021-01-15 00:00:00,김정숙,20,N
시장형,2021-00592,2021,쑥뜸사업,2020-12-07 00:00:00,2020-12-18 00:00:00,2020-12-07 00:00:00,2020-12-18 00:00:00,최윤성,10,N
시장형,2021-01234,2021,오이망사업,2020-12-07 00:00:00,2020-12-18 00:00:00,2020-12-07 00:00:00,2020-12-18 00:00:00,최윤성,16,N
시장형,2021-01206,2021,하우스클립사업,2020-12-07 00:00:00,2020-12-18 00:00:00,2020-12-07 00:00:00,2020-12-18 00:00:00,손정숙,33,N
시장형,2021-00710,2021,전선결속사업,2020-12-07 00:00:00,2020-12-18 00:00:00,2020-12-07 00:00:00,2020-12-18 00:00:00,최윤성,13,N
시장형,2021-00656,2021,카페수려한사업,2020-12-07 00:00:00,2020-12-18 00:00:00,2020-12-07 00:00:00,2020-12-18 00:00:00,최윤성,10,N
사회서비스형,2021-09272,2021,안전모니터링사업,2021-01-04 00:00:00,2021-01-15 00:00:00,2021-01-04 00:00:00,2021-01-15 00:00:00,김경애,8,Y
공익활동형,2021-48141,2021,지역사회환경개선사업1(추경),2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,김정미,5,N
공익활동형,2021-48140,2021,체육건강강사파견사업1(추경),2021-08-16 00:00:00,2021-08-20 00:00:00,2021-08-16 00:00:00,2021-08-20 00:00:00,김정미,11,N
공익활동형,2021-00049,2021,재가노인식사배달,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-23 00:00:00,2020-12-11 00:00:00,노해섬,14,N
공익활동형,2021-04009,2021,노노친구만들기,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-25 00:00:00,2020-12-11 00:00:00,노해섬,60,N
공익활동형,2021-01759,2021,공공시설지킴이,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-25 00:00:00,2020-12-11 00:00:00,노해섬,20,N
공익활동형,2021-02738,2021,1~3세대 강사파견(짚공예)사업,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-25 00:00:00,2020-12-11 00:00:00,노해섬,6,N
공익활동형,2021-00681,2021,경로당 지원사업,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-25 00:00:00,2020-12-11 00:00:00,노해섬,30,N
공익활동형,2021-04263,2021,전통시장활성화도우미사업,2020-11-25 00:00:00,2020-12-11 00:00:00,2020-11-25 00:00:00,2020-12-11 00:00:00,노해섬,20,N
